"Index Name","Date","Open","High","Low","Close"
"NIFTY HOUSING","31 Mar 2022","-","-","-","7589.17"
"NIFTY HOUSING","30 Mar 2022","-","-","-","7578.17"
"NIFTY HOUSING","29 Mar 2022","-","-","-","7539.95"
"NIFTY HOUSING","28 Mar 2022","-","-","-","7461.85"
"NIFTY HOUSING","25 Mar 2022","-","-","-","7457.92"
"NIFTY HOUSING","24 Mar 2022","-","-","-","7465.97"
"NIFTY HOUSING","23 Mar 2022","-","-","-","7461.93"
"NIFTY HOUSING","22 Mar 2022","-","-","-","7455.03"
"NIFTY HOUSING","21 Mar 2022","-","-","-","7418.15"
"NIFTY HOUSING","17 Mar 2022","-","-","-","7514.67"
"NIFTY HOUSING","16 Mar 2022","-","-","-","7353.39"
"NIFTY HOUSING","15 Mar 2022","-","-","-","7186.59"
"NIFTY HOUSING","14 Mar 2022","-","-","-","7263.51"
"NIFTY HOUSING","11 Mar 2022","-","-","-","7217.00"
"NIFTY HOUSING","10 Mar 2022","-","-","-","7213.41"
"NIFTY HOUSING","09 Mar 2022","-","-","-","7052.90"
"NIFTY HOUSING","08 Mar 2022","-","-","-","6942.76"
"NIFTY HOUSING","07 Mar 2022","-","-","-","6888.82"
"NIFTY HOUSING","04 Mar 2022","-","-","-","7093.02"
"NIFTY HOUSING","03 Mar 2022","-","-","-","7226.19"
"NIFTY HOUSING","02 Mar 2022","-","-","-","7325.72"
"NIFTY HOUSING","28 Feb 2022","-","-","-","7420.50"
"NIFTY HOUSING","25 Feb 2022","-","-","-","7334.24"
"NIFTY HOUSING","24 Feb 2022","-","-","-","7105.89"
"NIFTY HOUSING","23 Feb 2022","-","-","-","7519.98"
"NIFTY HOUSING","22 Feb 2022","-","-","-","7517.09"
"NIFTY HOUSING","21 Feb 2022","-","-","-","7583.98"
"NIFTY HOUSING","18 Feb 2022","-","-","-","7644.33"
"NIFTY HOUSING","17 Feb 2022","-","-","-","7674.06"
"NIFTY HOUSING","16 Feb 2022","-","-","-","7673.10"
"NIFTY HOUSING","15 Feb 2022","-","-","-","7695.67"
"NIFTY HOUSING","14 Feb 2022","-","-","-","7468.04"
"NIFTY HOUSING","11 Feb 2022","-","-","-","7779.80"
"NIFTY HOUSING","10 Feb 2022","-","-","-","7886.42"
"NIFTY HOUSING","09 Feb 2022","-","-","-","7825.65"
"NIFTY HOUSING","08 Feb 2022","-","-","-","7764.61"
"NIFTY HOUSING","07 Feb 2022","-","-","-","7787.92"
"NIFTY HOUSING","04 Feb 2022","-","-","-","7884.14"
"NIFTY HOUSING","03 Feb 2022","-","-","-","7877.66"
"NIFTY HOUSING","02 Feb 2022","-","-","-","7964.50"
"NIFTY HOUSING","01 Feb 2022","-","-","-","7911.74"
"NIFTY HOUSING","31 Jan 2022","-","-","-","7726.39"
"NIFTY HOUSING","28 Jan 2022","-","-","-","7664.44"
"NIFTY HOUSING","27 Jan 2022","-","-","-","7644.53"
"NIFTY HOUSING","25 Jan 2022","-","-","-","7700.46"
"NIFTY HOUSING","24 Jan 2022","-","-","-","7614.89"
"NIFTY HOUSING","21 Jan 2022","-","-","-","7886.84"
"NIFTY HOUSING","20 Jan 2022","-","-","-","8019.78"
"NIFTY HOUSING","19 Jan 2022","-","-","-","8021.61"
"NIFTY HOUSING","18 Jan 2022","-","-","-","8075.19"
"NIFTY HOUSING","17 Jan 2022","-","-","-","8203.53"
"NIFTY HOUSING","14 Jan 2022","-","-","-","8128.32"
"NIFTY HOUSING","13 Jan 2022","-","-","-","8126.39"
"NIFTY HOUSING","12 Jan 2022","-","-","-","8089.49"
"NIFTY HOUSING","11 Jan 2022","-","-","-","8013.46"
"NIFTY HOUSING","10 Jan 2022","-","-","-","8014.18"
"NIFTY HOUSING","07 Jan 2022","-","-","-","7945.64"
"NIFTY HOUSING","06 Jan 2022","-","-","-","7894.93"
"NIFTY HOUSING","05 Jan 2022","-","-","-","7965.62"
"NIFTY HOUSING","04 Jan 2022","-","-","-","7859.43"
"NIFTY HOUSING","03 Jan 2022","-","-","-","7797.32"
"NIFTY HOUSING","31 Dec 2021","-","-","-","7660.62"
"NIFTY HOUSING","30 Dec 2021","-","-","-","7572.05"
"NIFTY HOUSING","29 Dec 2021","-","-","-","7614.45"
"NIFTY HOUSING","28 Dec 2021","-","-","-","7648.28"
"NIFTY HOUSING","27 Dec 2021","-","-","-","7559.76"
"NIFTY HOUSING","24 Dec 2021","-","-","-","7530.74"
"NIFTY HOUSING","23 Dec 2021","-","-","-","7610.87"
"NIFTY HOUSING","22 Dec 2021","-","-","-","7577.98"
"NIFTY HOUSING","21 Dec 2021","-","-","-","7493.98"
"NIFTY HOUSING","20 Dec 2021","-","-","-","7402.26"
"NIFTY HOUSING","17 Dec 2021","-","-","-","7625.02"
"NIFTY HOUSING","16 Dec 2021","-","-","-","7771.03"
"NIFTY HOUSING","15 Dec 2021","-","-","-","7805.55"
"NIFTY HOUSING","14 Dec 2021","-","-","-","7822.55"
"NIFTY HOUSING","13 Dec 2021","-","-","-","7803.30"
"NIFTY HOUSING","10 Dec 2021","-","-","-","7849.95"
"NIFTY HOUSING","09 Dec 2021","-","-","-","7801.38"
"NIFTY HOUSING","08 Dec 2021","-","-","-","7755.87"
"NIFTY HOUSING","07 Dec 2021","-","-","-","7631.32"
"NIFTY HOUSING","06 Dec 2021","-","-","-","7496.10"
"NIFTY HOUSING","03 Dec 2021","-","-","-","7599.47"
"NIFTY HOUSING","02 Dec 2021","-","-","-","7634.03"
"NIFTY HOUSING","01 Dec 2021","-","-","-","7549.58"
"NIFTY HOUSING","30 Nov 2021","-","-","-","7483.92"
"NIFTY HOUSING","29 Nov 2021","-","-","-","7521.85"
"NIFTY HOUSING","26 Nov 2021","-","-","-","7570.86"
"NIFTY HOUSING","25 Nov 2021","-","-","-","7852.33"
"NIFTY HOUSING","24 Nov 2021","-","-","-","7847.43"
"NIFTY HOUSING","23 Nov 2021","-","-","-","7884.51"
"NIFTY HOUSING","22 Nov 2021","-","-","-","7799.75"
"NIFTY HOUSING","18 Nov 2021","-","-","-","7926.97"
"NIFTY HOUSING","17 Nov 2021","-","-","-","8015.03"
"NIFTY HOUSING","16 Nov 2021","-","-","-","8044.02"
"NIFTY HOUSING","15 Nov 2021","-","-","-","8110.04"
"NIFTY HOUSING","12 Nov 2021","-","-","-","8125.43"
"NIFTY HOUSING","11 Nov 2021","-","-","-","8049.40"
"NIFTY HOUSING","10 Nov 2021","-","-","-","8107.60"
"NIFTY HOUSING","09 Nov 2021","-","-","-","8162.22"
"NIFTY HOUSING","08 Nov 2021","-","-","-","8159.79"
"NIFTY HOUSING","04 Nov 2021","-","-","-","8051.89"
"NIFTY HOUSING","03 Nov 2021","-","-","-","8027.37"
"NIFTY HOUSING","02 Nov 2021","-","-","-","7962.00"
"NIFTY HOUSING","01 Nov 2021","-","-","-","7976.51"
"NIFTY HOUSING","29 Oct 2021","-","-","-","7816.67"
