"Index Name","Date","Open","High","Low","Close"
"NIFTY 200","31 Mar 2023","8937.95","9019.45","8934.80","9007.90"
"NIFTY 200","29 Mar 2023","8806.85","8896.55","8806.85","8875.60"
"NIFTY 200","28 Mar 2023","8849.00","8855.50","8780.35","8802.05"
"NIFTY 200","27 Mar 2023","8846.15","8885.50","8809.45","8830.60"
"NIFTY 200","24 Mar 2023","8903.30","8918.75","8814.25","8828.10"
"NIFTY 200","23 Mar 2023","8911.20","8956.65","8887.60","8899.40"
"NIFTY 200","22 Mar 2023","8943.70","8960.45","8917.05","8935.30"
"NIFTY 200","21 Mar 2023","8884.15","8916.80","8857.95","8906.65"
"NIFTY 200","20 Mar 2023","8888.80","8889.35","8767.55","8846.20"
"NIFTY 200","17 Mar 2023","8921.15","8938.55","8849.65","8909.30"
"NIFTY 200","16 Mar 2023","8847.35","8890.60","8767.65","8854.30"
"NIFTY 200","15 Mar 2023","8929.65","8951.40","8826.05","8840.90"
"NIFTY 200","14 Mar 2023","8928.50","8955.35","8835.60","8868.30"
"NIFTY 200","13 Mar 2023","9063.70","9112.85","8904.60","8924.70"
"NIFTY 200","10 Mar 2023","9070.40","9073.50","9007.05","9061.15"
"NIFTY 200","09 Mar 2023","9232.15","9235.25","9131.25","9140.40"
"NIFTY 200","08 Mar 2023","9166.05","9223.45","9134.65","9217.55"
"NIFTY 200","06 Mar 2023","9171.20","9228.45","9167.55","9190.05"
"NIFTY 200","03 Mar 2023","9064.65","9149.05","9056.85","9124.95"
"NIFTY 200","02 Mar 2023","9044.40","9052.80","8991.95","8999.90"
"NIFTY 200","01 Mar 2023","8990.35","9059.95","8985.45","9053.30"
"NIFTY 200","28 Feb 2023","8986.40","9010.60","8939.55","8964.55"
"NIFTY 200","27 Feb 2023","9016.05","9021.95","8936.20","8988.80"
"NIFTY 200","24 Feb 2023","9094.60","9104.45","9014.50","9036.15"
"NIFTY 200","23 Feb 2023","9090.00","9106.00","9019.40","9058.70"
"NIFTY 200","22 Feb 2023","9180.85","9185.85","9066.70","9082.65"
"NIFTY 200","21 Feb 2023","9262.00","9269.70","9206.05","9218.95"
"NIFTY 200","20 Feb 2023","9285.60","9299.80","9221.00","9233.55"
"NIFTY 200","17 Feb 2023","9296.45","9321.80","9249.40","9275.45"
"NIFTY 200","16 Feb 2023","9343.65","9367.20","9312.30","9327.80"
"NIFTY 200","15 Feb 2023","9241.10","9315.85","9228.50","9306.65"
"NIFTY 200","14 Feb 2023","9230.30","9271.65","9199.50","9260.70"
"NIFTY 200","13 Feb 2023","9269.40","9278.25","9187.90","9205.95"
"NIFTY 200","10 Feb 2023","9263.75","9282.50","9245.90","9274.35"
"NIFTY 200","09 Feb 2023","9291.50","9304.00","9241.05","9289.00"
"NIFTY 200","08 Feb 2023","9222.75","9299.15","9221.35","9286.70"
"NIFTY 200","07 Feb 2023","9235.30","9249.45","9171.25","9207.30"
"NIFTY 200","06 Feb 2023","9232.10","9237.15","9185.95","9226.60"
"NIFTY 200","03 Feb 2023","9203.55","9255.40","9111.45","9249.80"
"NIFTY 200","02 Feb 2023","9115.30","9187.05","9074.00","9162.10"
"NIFTY 200","01 Feb 2023","9297.70","9360.70","9029.45","9172.10"
"NIFTY 200","31 Jan 2023","9222.75","9239.10","9144.10","9222.05"
"NIFTY 200","30 Jan 2023","9157.75","9248.65","9071.55","9189.65"
"NIFTY 200","27 Jan 2023","9382.25","9385.80","9142.40","9202.15"
