"Index Name","Date","Open","High","Low","Close"
"NIFTY COMMODITIES","31 Mar 2023","5520.00","5577.10","5517.75","5554.20"
"NIFTY COMMODITIES","29 Mar 2023","5431.70","5498.45","5421.20","5483.55"
"NIFTY COMMODITIES","28 Mar 2023","5466.05","5468.60","5414.15","5432.40"
"NIFTY COMMODITIES","27 Mar 2023","5466.20","5499.60","5451.65","5459.25"
"NIFTY COMMODITIES","24 Mar 2023","5537.80","5538.00","5447.10","5454.90"
"NIFTY COMMODITIES","23 Mar 2023","5519.00","5546.60","5510.75","5522.30"
"NIFTY COMMODITIES","22 Mar 2023","5536.90","5553.10","5518.10","5528.20"
"NIFTY COMMODITIES","21 Mar 2023","5499.05","5523.80","5483.85","5514.95"
"NIFTY COMMODITIES","20 Mar 2023","5492.85","5495.20","5422.20","5472.40"
"NIFTY COMMODITIES","17 Mar 2023","5511.45","5532.60","5473.10","5514.55"
"NIFTY COMMODITIES","16 Mar 2023","5468.55","5478.00","5386.10","5458.75"
"NIFTY COMMODITIES","15 Mar 2023","5494.25","5510.40","5463.25","5470.65"
"NIFTY COMMODITIES","14 Mar 2023","5477.20","5499.35","5417.95","5450.65"
"NIFTY COMMODITIES","13 Mar 2023","5551.45","5579.05","5455.30","5472.35"
"NIFTY COMMODITIES","10 Mar 2023","5507.75","5546.15","5477.40","5539.50"
"NIFTY COMMODITIES","09 Mar 2023","5587.30","5608.30","5541.05","5548.70"
"NIFTY COMMODITIES","08 Mar 2023","5523.55","5571.75","5496.85","5566.95"
"NIFTY COMMODITIES","06 Mar 2023","5549.70","5573.75","5531.15","5542.50"
"NIFTY COMMODITIES","03 Mar 2023","5501.00","5538.55","5491.65","5522.65"
"NIFTY COMMODITIES","02 Mar 2023","5465.60","5476.35","5451.45","5461.05"
"NIFTY COMMODITIES","01 Mar 2023","5388.45","5462.55","5385.85","5457.75"
"NIFTY COMMODITIES","28 Feb 2023","5409.55","5416.20","5353.55","5372.20"
"NIFTY COMMODITIES","27 Feb 2023","5458.60","5461.15","5362.70","5412.05"
"NIFTY COMMODITIES","24 Feb 2023","5515.50","5526.30","5453.25","5468.50"
"NIFTY COMMODITIES","23 Feb 2023","5515.05","5544.45","5490.25","5499.10"
"NIFTY COMMODITIES","22 Feb 2023","5596.40","5598.20","5482.75","5505.65"
"NIFTY COMMODITIES","21 Feb 2023","5639.15","5661.00","5604.60","5611.30"
"NIFTY COMMODITIES","20 Feb 2023","5627.95","5649.15","5594.50","5618.75"
"NIFTY COMMODITIES","17 Feb 2023","5600.70","5656.50","5591.50","5631.00"
"NIFTY COMMODITIES","16 Feb 2023","5588.10","5616.80","5581.95","5612.00"
"NIFTY COMMODITIES","15 Feb 2023","5512.20","5564.10","5510.30","5556.20"
"NIFTY COMMODITIES","14 Feb 2023","5520.60","5532.00","5490.75","5521.65"
"NIFTY COMMODITIES","13 Feb 2023","5537.50","5558.85","5501.65","5512.05"
"NIFTY COMMODITIES","10 Feb 2023","5552.90","5555.75","5519.40","5537.80"
"NIFTY COMMODITIES","09 Feb 2023","5582.95","5593.00","5540.20","5563.65"
"NIFTY COMMODITIES","08 Feb 2023","5550.25","5598.20","5541.35","5586.35"
"NIFTY COMMODITIES","07 Feb 2023","5553.15","5574.05","5502.55","5533.35"
"NIFTY COMMODITIES","06 Feb 2023","5595.30","5597.30","5547.30","5579.40"
"NIFTY COMMODITIES","03 Feb 2023","5605.80","5621.10","5510.05","5616.85"
"NIFTY COMMODITIES","02 Feb 2023","5636.20","5642.15","5568.60","5602.15"
"NIFTY COMMODITIES","01 Feb 2023","5746.00","5770.25","5550.25","5657.85"
"NIFTY COMMODITIES","31 Jan 2023","5650.50","5721.55","5633.60","5701.70"
"NIFTY COMMODITIES","30 Jan 2023","5650.65","5747.40","5553.50","5625.20"
"NIFTY COMMODITIES","27 Jan 2023","5822.60","5827.85","5579.80","5660.85"
"NIFTY COMMODITIES","25 Jan 2023","5876.50","5884.50","5803.25","5818.95"
"NIFTY COMMODITIES","24 Jan 2023","5956.50","5963.50","5879.95","5888.35"
"NIFTY COMMODITIES","23 Jan 2023","6009.65","6018.70","5933.45","5939.35"
"NIFTY COMMODITIES","20 Jan 2023","6047.10","6059.75","5988.50","5995.10"
"NIFTY COMMODITIES","19 Jan 2023","6030.10","6054.40","6002.15","6038.00"
"NIFTY COMMODITIES","18 Jan 2023","6018.90","6058.95","6014.70","6049.70"
"NIFTY COMMODITIES","17 Jan 2023","5985.50","6020.00","5964.45","6012.70"
"NIFTY COMMODITIES","16 Jan 2023","6005.75","6015.10","5953.50","5978.00"
"NIFTY COMMODITIES","13 Jan 2023","5951.85","5989.25","5942.05","5984.85"
"NIFTY COMMODITIES","12 Jan 2023","5968.15","5972.15","5919.05","5942.35"
"NIFTY COMMODITIES","11 Jan 2023","5975.65","5985.20","5935.65","5948.15"
"NIFTY COMMODITIES","10 Jan 2023","5992.50","6000.85","5910.55","5956.90"
"NIFTY COMMODITIES","09 Jan 2023","5954.70","5982.90","5942.20","5975.20"
"NIFTY COMMODITIES","06 Jan 2023","5953.75","5962.50","5887.80","5907.05"
"NIFTY COMMODITIES","05 Jan 2023","5924.50","5948.90","5888.70","5940.80"
"NIFTY COMMODITIES","04 Jan 2023","6008.20","6011.85","5893.25","5901.30"
"NIFTY COMMODITIES","03 Jan 2023","6023.40","6027.40","5993.00","6004.50"
"NIFTY COMMODITIES","02 Jan 2023","5968.05","6026.30","5966.25","6020.00"
"NIFTY COMMODITIES","30 Dec 2022","5959.30","6004.50","5933.50","5944.10"
"NIFTY COMMODITIES","29 Dec 2022","5891.10","5945.70","5865.70","5930.20"
"NIFTY COMMODITIES","28 Dec 2022","5918.75","5950.80","5906.70","5923.15"
"NIFTY COMMODITIES","27 Dec 2022","5852.55","5937.35","5843.35","5930.15"
"NIFTY COMMODITIES","26 Dec 2022","5708.05","5839.70","5666.35","5813.40"
"NIFTY COMMODITIES","23 Dec 2022","5857.30","5883.40","5683.75","5701.25"
"NIFTY COMMODITIES","22 Dec 2022","5974.60","5997.00","5860.60","5909.50"
"NIFTY COMMODITIES","21 Dec 2022","6058.65","6075.60","5931.10","5949.40"
"NIFTY COMMODITIES","20 Dec 2022","6043.75","6046.65","5963.15","6037.55"
"NIFTY COMMODITIES","19 Dec 2022","6027.15","6065.15","6000.80","6060.05"
"NIFTY COMMODITIES","16 Dec 2022","6057.75","6092.90","6005.30","6017.40"
"NIFTY COMMODITIES","15 Dec 2022","6136.65","6159.35","6060.10","6074.00"
"NIFTY COMMODITIES","14 Dec 2022","6112.10","6154.75","6110.10","6142.20"
"NIFTY COMMODITIES","13 Dec 2022","6115.90","6121.05","6079.50","6092.05"
"NIFTY COMMODITIES","12 Dec 2022","6053.35","6100.30","6004.30","6092.40"
"NIFTY COMMODITIES","09 Dec 2022","6154.70","6167.50","6036.85","6069.60"
"NIFTY COMMODITIES","08 Dec 2022","6120.70","6136.00","6106.05","6128.85"
"NIFTY COMMODITIES","07 Dec 2022","6161.00","6166.10","6088.25","6101.65"
"NIFTY COMMODITIES","06 Dec 2022","6169.65","6171.75","6132.05","6155.60"
"NIFTY COMMODITIES","05 Dec 2022","6165.30","6189.05","6136.90","6182.75"
"NIFTY COMMODITIES","02 Dec 2022","6142.80","6156.45","6115.00","6144.20"
"NIFTY COMMODITIES","01 Dec 2022","6111.10","6149.65","6091.70","6135.65"
"NIFTY COMMODITIES","30 Nov 2022","5987.40","6102.15","5984.70","6083.95"
"NIFTY COMMODITIES","29 Nov 2022","5972.30","6006.90","5969.10","5981.10"
"NIFTY COMMODITIES","28 Nov 2022","5932.20","5968.85","5908.20","5961.45"
"NIFTY COMMODITIES","25 Nov 2022","5921.55","5947.70","5892.35","5941.90"
"NIFTY COMMODITIES","24 Nov 2022","5892.95","5914.60","5880.85","5906.20"
"NIFTY COMMODITIES","23 Nov 2022","5874.60","5885.25","5851.05","5873.25"
"NIFTY COMMODITIES","22 Nov 2022","5821.50","5855.15","5808.25","5849.15"
"NIFTY COMMODITIES","21 Nov 2022","5881.40","5882.70","5810.20","5816.40"
"NIFTY COMMODITIES","18 Nov 2022","5919.85","5926.30","5826.70","5867.75"
"NIFTY COMMODITIES","17 Nov 2022","5924.45","5926.95","5889.60","5903.50"
"NIFTY COMMODITIES","16 Nov 2022","6002.30","6005.70","5904.05","5932.80"
"NIFTY COMMODITIES","15 Nov 2022","5989.95","6006.45","5971.60","5999.95"
"NIFTY COMMODITIES","14 Nov 2022","5960.60","5991.70","5953.10","5972.10"
"NIFTY COMMODITIES","11 Nov 2022","5929.95","5959.30","5921.45","5939.70"
"NIFTY COMMODITIES","10 Nov 2022","5920.95","5931.60","5860.35","5873.75"
"NIFTY COMMODITIES","09 Nov 2022","6004.80","6007.30","5936.20","5949.75"
"NIFTY COMMODITIES","07 Nov 2022","5948.85","5981.15","5934.40","5971.75"
"NIFTY COMMODITIES","04 Nov 2022","5854.85","5930.90","5852.65","5924.90"
"NIFTY COMMODITIES","03 Nov 2022","5824.60","5866.70","5814.80","5844.40"
"NIFTY COMMODITIES","02 Nov 2022","5857.90","5886.65","5845.30","5859.15"
"NIFTY COMMODITIES","01 Nov 2022","5798.55","5859.35","5792.30","5853.30"
"NIFTY COMMODITIES","31 Oct 2022","5733.05","5791.10","5720.35","5786.85"
"NIFTY COMMODITIES","28 Oct 2022","5748.30","5748.65","5701.25","5725.00"
"NIFTY COMMODITIES","27 Oct 2022","5690.80","5749.75","5687.75","5737.10"
"NIFTY COMMODITIES","25 Oct 2022","5659.30","5677.15","5628.25","5650.10"
"NIFTY COMMODITIES","24 Oct 2022","5666.30","5676.75","5646.15","5654.15"
"NIFTY COMMODITIES","21 Oct 2022","5676.45","5688.55","5601.75","5617.05"
"NIFTY COMMODITIES","20 Oct 2022","5583.75","5676.70","5569.00","5666.05"
"NIFTY COMMODITIES","19 Oct 2022","5641.45","5670.85","5604.60","5615.40"
"NIFTY COMMODITIES","18 Oct 2022","5636.70","5662.10","5616.05","5629.85"
"NIFTY COMMODITIES","17 Oct 2022","5545.55","5616.55","5501.50","5605.30"
"NIFTY COMMODITIES","14 Oct 2022","5670.75","5670.75","5554.90","5562.20"
"NIFTY COMMODITIES","13 Oct 2022","5612.00","5624.45","5547.20","5578.85"
"NIFTY COMMODITIES","12 Oct 2022","5559.35","5604.80","5526.55","5598.40"
"NIFTY COMMODITIES","11 Oct 2022","5684.10","5684.10","5528.20","5542.40"
"NIFTY COMMODITIES","10 Oct 2022","5633.50","5680.60","5560.40","5662.10"
"NIFTY COMMODITIES","07 Oct 2022","5692.40","5705.20","5643.05","5698.00"
"NIFTY COMMODITIES","06 Oct 2022","5664.05","5713.55","5660.25","5701.85"
"NIFTY COMMODITIES","04 Oct 2022","5596.35","5623.00","5543.95","5617.40"
"NIFTY COMMODITIES","03 Oct 2022","5578.05","5599.90","5457.05","5489.55"
"NIFTY COMMODITIES","30 Sep 2022","5452.40","5596.05","5434.75","5562.15"
"NIFTY COMMODITIES","29 Sep 2022","5477.35","5527.40","5425.55","5446.10"
"NIFTY COMMODITIES","28 Sep 2022","5459.65","5491.70","5407.20","5418.80"
"NIFTY COMMODITIES","27 Sep 2022","5558.70","5594.60","5463.75","5512.80"
"NIFTY COMMODITIES","26 Sep 2022","5658.35","5664.45","5497.20","5524.30"
"NIFTY COMMODITIES","23 Sep 2022","5811.75","5835.60","5698.80","5709.95"
"NIFTY COMMODITIES","22 Sep 2022","5792.20","5834.55","5746.05","5804.05"
"NIFTY COMMODITIES","21 Sep 2022","5906.20","5940.85","5816.60","5824.35"
"NIFTY COMMODITIES","20 Sep 2022","5900.05","5957.00","5897.95","5915.60"
"NIFTY COMMODITIES","19 Sep 2022","5866.55","5906.65","5803.00","5854.05"
"NIFTY COMMODITIES","16 Sep 2022","6002.75","6014.85","5827.55","5859.85"
"NIFTY COMMODITIES","15 Sep 2022","6064.60","6075.90","6003.00","6033.90"
"NIFTY COMMODITIES","14 Sep 2022","5901.85","6063.25","5901.85","6041.20"
"NIFTY COMMODITIES","13 Sep 2022","6002.25","6026.45","5990.00","5998.40"
"NIFTY COMMODITIES","12 Sep 2022","5917.40","5972.00","5910.25","5967.75"
"NIFTY COMMODITIES","09 Sep 2022","5947.75","5976.95","5881.00","5892.20"
"NIFTY COMMODITIES","08 Sep 2022","5923.65","5933.70","5889.50","5908.25"
"NIFTY COMMODITIES","07 Sep 2022","5823.15","5893.10","5818.85","5887.45"
"NIFTY COMMODITIES","06 Sep 2022","5827.35","5857.50","5796.60","5850.95"
"NIFTY COMMODITIES","05 Sep 2022","5772.45","5817.00","5770.15","5804.65"
"NIFTY COMMODITIES","02 Sep 2022","5829.90","5843.45","5747.90","5759.50"
"NIFTY COMMODITIES","01 Sep 2022","5797.90","5846.95","5794.70","5805.45"
"NIFTY COMMODITIES","30 Aug 2022","5787.30","5872.50","5782.65","5866.00"
"NIFTY COMMODITIES","29 Aug 2022","5662.35","5769.70","5657.95","5743.40"
"NIFTY COMMODITIES","26 Aug 2022","5772.45","5816.15","5771.75","5800.90"
"NIFTY COMMODITIES","25 Aug 2022","5760.30","5795.40","5722.95","5737.80"
