"Index Name","Date","Open","High","Low","Close"
"NIFTY HOUSING","28 Mar 2024","-","-","-","10513.90"
"NIFTY HOUSING","27 Mar 2024","-","-","-","10396.61"
"NIFTY HOUSING","26 Mar 2024","-","-","-","10370.62"
"NIFTY HOUSING","22 Mar 2024","-","-","-","10332.84"
"NIFTY HOUSING","21 Mar 2024","-","-","-","10269.66"
"NIFTY HOUSING","20 Mar 2024","-","-","-","10096.60"
"NIFTY HOUSING","19 Mar 2024","-","-","-","10116.73"
"NIFTY HOUSING","18 Mar 2024","-","-","-","10221.00"
"NIFTY HOUSING","15 Mar 2024","-","-","-","10166.84"
"NIFTY HOUSING","14 Mar 2024","-","-","-","10220.77"
"NIFTY HOUSING","13 Mar 2024","-","-","-","10089.30"
"NIFTY HOUSING","12 Mar 2024","-","-","-","10423.13"
"NIFTY HOUSING","11 Mar 2024","-","-","-","10539.41"
"NIFTY HOUSING","07 Mar 2024","-","-","-","10621.30"
"NIFTY HOUSING","06 Mar 2024","-","-","-","10549.89"
"NIFTY HOUSING","05 Mar 2024","-","-","-","10587.98"
"NIFTY HOUSING","04 Mar 2024","-","-","-","10606.15"
"NIFTY HOUSING","02 Mar 2024","-","-","-","10589.35"
"NIFTY HOUSING","01 Mar 2024","-","-","-","10530.98"
"NIFTY HOUSING","29 Feb 2024","-","-","-","10272.52"
"NIFTY HOUSING","28 Feb 2024","-","-","-","10221.28"
"NIFTY HOUSING","27 Feb 2024","-","-","-","10391.92"
"NIFTY HOUSING","26 Feb 2024","-","-","-","10366.16"
"NIFTY HOUSING","23 Feb 2024","-","-","-","10383.63"
"NIFTY HOUSING","22 Feb 2024","-","-","-","10379.03"
"NIFTY HOUSING","21 Feb 2024","-","-","-","10315.77"
"NIFTY HOUSING","20 Feb 2024","-","-","-","10347.05"
"NIFTY HOUSING","19 Feb 2024","-","-","-","10292.19"
"NIFTY HOUSING","16 Feb 2024","-","-","-","10259.32"
"NIFTY HOUSING","15 Feb 2024","-","-","-","10197.22"
"NIFTY HOUSING","14 Feb 2024","-","-","-","10117.04"
"NIFTY HOUSING","13 Feb 2024","-","-","-","10039.46"
"NIFTY HOUSING","12 Feb 2024","-","-","-","9999.96"
"NIFTY HOUSING","09 Feb 2024","-","-","-","10173.16"
"NIFTY HOUSING","08 Feb 2024","-","-","-","10158.43"
"NIFTY HOUSING","07 Feb 2024","-","-","-","10278.33"
"NIFTY HOUSING","06 Feb 2024","-","-","-","10195.00"
"NIFTY HOUSING","05 Feb 2024","-","-","-","10116.70"
"NIFTY HOUSING","02 Feb 2024","-","-","-","10151.10"
"NIFTY HOUSING","01 Feb 2024","-","-","-","10094.73"
