"Index Name","Date","Open","High","Low","Close"
"NIFTY COMMODITIES","28 Mar 2024","8268.40","8395.65","8263.40","8331.65"
"NIFTY COMMODITIES","27 Mar 2024","8274.55","8324.65","8221.05","8237.15"
"NIFTY COMMODITIES","26 Mar 2024","8163.35","8258.80","8162.95","8232.85"
"NIFTY COMMODITIES","22 Mar 2024","8151.55","8242.90","8117.05","8203.90"
"NIFTY COMMODITIES","21 Mar 2024","8068.35","8167.15","8058.70","8157.50"
"NIFTY COMMODITIES","20 Mar 2024","8024.50","8042.60","7889.40","7988.40"
"NIFTY COMMODITIES","19 Mar 2024","8071.35","8086.35","7947.65","7991.40"
"NIFTY COMMODITIES","18 Mar 2024","7991.55","8115.50","7957.85","8099.35"
"NIFTY COMMODITIES","15 Mar 2024","8062.60","8094.00","7879.25","8010.80"
"NIFTY COMMODITIES","14 Mar 2024","7910.10","8101.35","7870.50","8086.00"
"NIFTY COMMODITIES","13 Mar 2024","8329.05","8332.00","7881.50","7935.70"
"NIFTY COMMODITIES","12 Mar 2024","8421.15","8433.80","8295.50","8316.30"
"NIFTY COMMODITIES","11 Mar 2024","8485.20","8499.70","8400.05","8414.25"
"NIFTY COMMODITIES","07 Mar 2024","8445.35","8517.30","8443.35","8480.05"
"NIFTY COMMODITIES","06 Mar 2024","8468.95","8482.60","8287.35","8432.00"
"NIFTY COMMODITIES","05 Mar 2024","8454.80","8475.50","8419.85","8461.60"
"NIFTY COMMODITIES","04 Mar 2024","8417.45","8470.80","8372.35","8443.10"
"NIFTY COMMODITIES","02 Mar 2024","8380.55","8399.85","8356.20","8392.25"
"NIFTY COMMODITIES","01 Mar 2024","8189.75","8362.00","8189.60","8353.85"
"NIFTY COMMODITIES","29 Feb 2024","8121.40","8179.00","8055.60","8140.70"
"NIFTY COMMODITIES","28 Feb 2024","8267.30","8274.50","8084.85","8104.50"
"NIFTY COMMODITIES","27 Feb 2024","8264.10","8292.90","8219.25","8263.85"
"NIFTY COMMODITIES","26 Feb 2024","8300.85","8304.05","8221.50","8269.20"
"NIFTY COMMODITIES","23 Feb 2024","8343.70","8347.70","8271.95","8293.65"
"NIFTY COMMODITIES","22 Feb 2024","8297.60","8331.25","8176.15","8318.50"
"NIFTY COMMODITIES","21 Feb 2024","8377.00","8399.45","8226.15","8258.40"
"NIFTY COMMODITIES","20 Feb 2024","8329.55","8345.85","8265.60","8333.50"
"NIFTY COMMODITIES","19 Feb 2024","8356.30","8389.20","8309.75","8323.40"
"NIFTY COMMODITIES","16 Feb 2024","8333.55","8367.20","8299.75","8312.90"
"NIFTY COMMODITIES","15 Feb 2024","8240.95","8316.30","8211.75","8289.15"
"NIFTY COMMODITIES","14 Feb 2024","7999.05","8204.60","7961.85","8190.70"
"NIFTY COMMODITIES","13 Feb 2024","8073.00","8073.35","7918.30","8044.10"
"NIFTY COMMODITIES","12 Feb 2024","8249.00","8272.80","8035.55","8068.15"
"NIFTY COMMODITIES","09 Feb 2024","8330.85","8334.65","8079.30","8244.85"
"NIFTY COMMODITIES","08 Feb 2024","8348.35","8360.35","8251.80","8294.85"
"NIFTY COMMODITIES","07 Feb 2024","8312.15","8360.70","8252.55","8306.00"
"NIFTY COMMODITIES","06 Feb 2024","8148.50","8242.20","8049.05","8234.55"
"NIFTY COMMODITIES","05 Feb 2024","8157.10","8216.35","8072.80","8112.90"
"NIFTY COMMODITIES","02 Feb 2024","7996.45","8136.15","7990.00","8105.85"
"NIFTY COMMODITIES","01 Feb 2024","8021.10","8021.10","7916.45","7935.65"
"NIFTY COMMODITIES","31 Jan 2024","7904.40","7981.15","7902.90","7973.10"
"NIFTY COMMODITIES","30 Jan 2024","8003.90","8018.45","7877.80","7888.60"
"NIFTY COMMODITIES","29 Jan 2024","7801.10","7983.50","7786.65","7968.70"
"NIFTY COMMODITIES","25 Jan 2024","7710.35","7756.25","7659.25","7733.65"
"NIFTY COMMODITIES","24 Jan 2024","7577.05","7693.00","7515.75","7678.00"
"NIFTY COMMODITIES","23 Jan 2024","7839.50","7841.05","7495.80","7530.55"
"NIFTY COMMODITIES","20 Jan 2024","7776.40","7792.75","7740.95","7761.10"
"NIFTY COMMODITIES","19 Jan 2024","7684.00","7746.65","7661.90","7732.20"
"NIFTY COMMODITIES","18 Jan 2024","7652.20","7684.65","7501.65","7623.00"
