"Index Name","Date","Open","High","Low","Close"
"NIFTY OIL & GAS","28 Mar 2025","10582.05","10727.6","10530.25","10549.70"
"NIFTY OIL & GAS","27 Mar 2025","10410.35","10597.95","10382.2","10552.85"
"NIFTY OIL & GAS","26 Mar 2025","10571.7","10646.3","10394.95","10411.00"
"NIFTY OIL & GAS","25 Mar 2025","10732.25","10739.55","10528.75","10555.05"
"NIFTY OIL & GAS","24 Mar 2025","10676.9","10740","10626.2","10698.25"
"NIFTY OIL & GAS","21 Mar 2025","10375.1","10638.8","10364.35","10544.20"
"NIFTY OIL & GAS","20 Mar 2025","10249.7","10384.5","10217.9","10353.95"
"NIFTY OIL & GAS","19 Mar 2025","10106.15","10221.7","10092.9","10191.65"
"NIFTY OIL & GAS","18 Mar 2025","10062.55","10101","10007.75","10084.40"
"NIFTY OIL & GAS","17 Mar 2025","10008.8","10094.9","9952.15","10016.40"
"NIFTY OIL & GAS","13 Mar 2025","10110.65","10135.7","10002.75","10021.80"
"NIFTY OIL & GAS","12 Mar 2025","10093.75","10160.1","9981.2","10065.55"
"NIFTY OIL & GAS","11 Mar 2025","9868.6","10038.15","9816.7","10029.60"
"NIFTY OIL & GAS","10 Mar 2025","10086.75","10167.2","9887.4","9909.70"
"NIFTY OIL & GAS","07 Mar 2025","10063.45","10164.3","10007.9","10101.50"
"NIFTY OIL & GAS","06 Mar 2025","9940.3","10058.9","9878.25","10045.85"
"NIFTY OIL & GAS","05 Mar 2025","9579.25","9823.35","9570.5","9792.60"
"NIFTY OIL & GAS","04 Mar 2025","9405.7","9600","9327.5","9576.50"
"NIFTY OIL & GAS","03 Mar 2025","9618.15","9652.15","9350.95","9513.40"
"NIFTY OIL & GAS","28 Feb 2025","9770.05","9774.55","9567.4","9590.60"
"NIFTY OIL & GAS","27 Feb 2025","9880.35","9901.3","9735.65","9808.45"
"NIFTY OIL & GAS","25 Feb 2025","9952.55","10008.85","9833.15","9850.60"
"NIFTY OIL & GAS","24 Feb 2025","9978.85","10026.3","9940","9963.35"
"NIFTY OIL & GAS","21 Feb 2025","10158.85","10235.8","10034.55","10074.20"
"NIFTY OIL & GAS","20 Feb 2025","10008.4","10195.1","9995.7","10181.40"
"NIFTY OIL & GAS","19 Feb 2025","9911.4","10060","9881.25","10045.60"
"NIFTY OIL & GAS","18 Feb 2025","9917.85","9987.75","9802.35","9972.05"
"NIFTY OIL & GAS","17 Feb 2025","9809.55","9937.5","9674.35","9921.10"
"NIFTY OIL & GAS","14 Feb 2025","10025.8","10054.45","9740.4","9852.20"
"NIFTY OIL & GAS","13 Feb 2025","10059.65","10130.75","9972.75","9997.25"
"NIFTY OIL & GAS","12 Feb 2025","10067.35","10092.5","9837.15","10036.35"
"NIFTY OIL & GAS","11 Feb 2025","10344.05","10344.05","10064.55","10117.75"
"NIFTY OIL & GAS","10 Feb 2025","10482.75","10498.75","10281.95","10317.00"
"NIFTY OIL & GAS","07 Feb 2025","10559.95","10598.45","10445.9","10498.95"
"NIFTY OIL & GAS","06 Feb 2025","10660.9","10717.5","10529.4","10594.65"
