"Index Name","Date","Open","High","Low","Close"
"NIFTY ENERGY","28 Mar 2025","33771.45","34075","33481.45","33571.60"
"NIFTY ENERGY","27 Mar 2025","33130.75","33778.9","33060.1","33682.95"
"NIFTY ENERGY","26 Mar 2025","33600.05","33791.55","33165.3","33205.40"
"NIFTY ENERGY","25 Mar 2025","34123.8","34144.35","33418.95","33502.40"
"NIFTY ENERGY","24 Mar 2025","33849.25","34149.1","33760.2","33955.00"
"NIFTY ENERGY","21 Mar 2025","33047","33722.95","33011.05","33475.05"
"NIFTY ENERGY","20 Mar 2025","33013.15","33042.95","32580.35","33001.05"
"NIFTY ENERGY","19 Mar 2025","32277.45","32786.25","32216.1","32735.05"
"NIFTY ENERGY","18 Mar 2025","31857.85","32195.3","31727.1","32165.50"
"NIFTY ENERGY","17 Mar 2025","31560.6","31827.35","31503.6","31660.15"
"NIFTY ENERGY","13 Mar 2025","31738.8","31889.5","31448.1","31483.00"
"NIFTY ENERGY","12 Mar 2025","31638.1","31827.45","31158.35","31535.30"
"NIFTY ENERGY","11 Mar 2025","31023.9","31528.9","30847.8","31462.65"
"NIFTY ENERGY","10 Mar 2025","31788.45","32154.15","31214","31302.20"
"NIFTY ENERGY","07 Mar 2025","31723.35","32075.6","31599","31788.45"
"NIFTY ENERGY","06 Mar 2025","31431.8","31782.55","31249.9","31729.85"
"NIFTY ENERGY","05 Mar 2025","30248.35","31126.35","30246.75","31099.45"
"NIFTY ENERGY","04 Mar 2025","29623.3","30334.25","29406.6","30239.15"
"NIFTY ENERGY","03 Mar 2025","30091.9","30219.8","29313.2","30007.05"
"NIFTY ENERGY","28 Feb 2025","30511.5","30540.4","29863.25","30018.15"
"NIFTY ENERGY","27 Feb 2025","31017.2","31095.85","30478.05","30659.25"
"NIFTY ENERGY","25 Feb 2025","31222.8","31369.85","30921.9","31018.30"
"NIFTY ENERGY","24 Feb 2025","31251.95","31405.8","31049.05","31240.80"
"NIFTY ENERGY","21 Feb 2025","31721.65","32022.7","31441.5","31592.00"
"NIFTY ENERGY","20 Feb 2025","31072.75","31816.95","30992.05","31769.65"
"NIFTY ENERGY","19 Feb 2025","30620.2","31279.5","30487.35","31198.50"
"NIFTY ENERGY","18 Feb 2025","30763.25","30909.2","30300.5","30849.05"
"NIFTY ENERGY","17 Feb 2025","30401.35","30785.05","29892.35","30737.55"
"NIFTY ENERGY","14 Feb 2025","31389.1","31466.4","30265.55","30572.30"
"NIFTY ENERGY","13 Feb 2025","31378","31734.15","31213.55","31286.80"
"NIFTY ENERGY","12 Feb 2025","31369.45","31411.9","30485.8","31317.30"
"NIFTY ENERGY","11 Feb 2025","32156.65","32157.75","31217.7","31436.75"
"NIFTY ENERGY","10 Feb 2025","32778.45","32834.25","32023.25","32109.90"
"NIFTY ENERGY","07 Feb 2025","32978.75","33141.05","32613.9","32817.30"
