"Index Name","Date","Open","High","Low","Close"
"NIFTY COMMODITIES","28 Mar 2025","8532.95","8584.3","8443.45","8468.70"
"NIFTY COMMODITIES","27 Mar 2025","8392.2","8534.45","8374.55","8514.90"
"NIFTY COMMODITIES","26 Mar 2025","8487.85","8530.3","8397.9","8408.95"
"NIFTY COMMODITIES","25 Mar 2025","8575.85","8576.65","8456.3","8478.30"
"NIFTY COMMODITIES","24 Mar 2025","8505.05","8552.55","8444.45","8533.65"
"NIFTY COMMODITIES","21 Mar 2025","8363.15","8484.9","8342.95","8430.70"
"NIFTY COMMODITIES","20 Mar 2025","8328.85","8348.1","8251.3","8341.00"
"NIFTY COMMODITIES","19 Mar 2025","8218.05","8292.6","8211.9","8281.10"
"NIFTY COMMODITIES","18 Mar 2025","8111.95","8174.8","8088.05","8169.10"
"NIFTY COMMODITIES","17 Mar 2025","8029.6","8089.85","8025.75","8065.95"
"NIFTY COMMODITIES","13 Mar 2025","8089.55","8095.4","7998.3","8008.45"
"NIFTY COMMODITIES","12 Mar 2025","8082.55","8128.05","7954.75","8049.70"
"NIFTY COMMODITIES","11 Mar 2025","7923.5","8059.35","7895.25","8043.60"
"NIFTY COMMODITIES","10 Mar 2025","8065.7","8148.55","7975.05","7992.50"
"NIFTY COMMODITIES","07 Mar 2025","8029.8","8108.65","8009.85","8063.05"
"NIFTY COMMODITIES","06 Mar 2025","7961.85","8056.55","7905.8","8041.40"
"NIFTY COMMODITIES","05 Mar 2025","7667.7","7889.9","7666.8","7886.20"
"NIFTY COMMODITIES","04 Mar 2025","7563.75","7699.05","7527.25","7678.70"
"NIFTY COMMODITIES","03 Mar 2025","7624.05","7671.1","7502.95","7648.75"
"NIFTY COMMODITIES","28 Feb 2025","7679.1","7681.7","7549.5","7595.80"
"NIFTY COMMODITIES","27 Feb 2025","7758.75","7783.45","7661.35","7713.75"
"NIFTY COMMODITIES","25 Feb 2025","7825.7","7841.05","7747.65","7758.20"
"NIFTY COMMODITIES","24 Feb 2025","7877.3","7909.35","7815.3","7827.15"
"NIFTY COMMODITIES","21 Feb 2025","7946.4","8014.4","7902.5","7954.00"
