"Index Name","Date","Open","High","Low","Close"
"NIFTY HOUSING","31 Mar 2021","-","-","-","6364.00"
"NIFTY HOUSING","30 Mar 2021","-","-","-","6399.26"
"NIFTY HOUSING","26 Mar 2021","-","-","-","6279.30"
"NIFTY HOUSING","25 Mar 2021","-","-","-","6155.92"
"NIFTY HOUSING","24 Mar 2021","-","-","-","6232.12"
"NIFTY HOUSING","23 Mar 2021","-","-","-","6347.84"
"NIFTY HOUSING","22 Mar 2021","-","-","-","6292.81"
"NIFTY HOUSING","19 Mar 2021","-","-","-","6264.28"
"NIFTY HOUSING","18 Mar 2021","-","-","-","6177.00"
"NIFTY HOUSING","17 Mar 2021","-","-","-","6232.25"
"NIFTY HOUSING","16 Mar 2021","-","-","-","6357.57"
"NIFTY HOUSING","15 Mar 2021","-","-","-","6369.51"
"NIFTY HOUSING","12 Mar 2021","-","-","-","6397.94"
"NIFTY HOUSING","10 Mar 2021","-","-","-","6452.17"
"NIFTY HOUSING","09 Mar 2021","-","-","-","6401.26"
"NIFTY HOUSING","08 Mar 2021","-","-","-","6386.65"
"NIFTY HOUSING","05 Mar 2021","-","-","-","6371.40"
"NIFTY HOUSING","04 Mar 2021","-","-","-","6460.66"
"NIFTY HOUSING","03 Mar 2021","-","-","-","6474.05"
"NIFTY HOUSING","02 Mar 2021","-","-","-","6361.91"
"NIFTY HOUSING","01 Mar 2021","-","-","-","6297.86"
"NIFTY HOUSING","26 Feb 2021","-","-","-","6165.22"
"NIFTY HOUSING","25 Feb 2021","-","-","-","6392.10"
"NIFTY HOUSING","24 Feb 2021","-","-","-","6348.06"
"NIFTY HOUSING","23 Feb 2021","-","-","-","6256.06"
"NIFTY HOUSING","22 Feb 2021","-","-","-","6202.55"
"NIFTY HOUSING","19 Feb 2021","-","-","-","6277.70"
"NIFTY HOUSING","18 Feb 2021","-","-","-","6367.86"
"NIFTY HOUSING","17 Feb 2021","-","-","-","6380.57"
"NIFTY HOUSING","16 Feb 2021","-","-","-","6419.70"
"NIFTY HOUSING","15 Feb 2021","-","-","-","6373.05"
"NIFTY HOUSING","12 Feb 2021","-","-","-","6325.72"
"NIFTY HOUSING","11 Feb 2021","-","-","-","6339.66"
"NIFTY HOUSING","10 Feb 2021","-","-","-","6344.27"
"NIFTY HOUSING","09 Feb 2021","-","-","-","6345.91"
"NIFTY HOUSING","08 Feb 2021","-","-","-","6310.08"
"NIFTY HOUSING","05 Feb 2021","-","-","-","6212.38"
"NIFTY HOUSING","04 Feb 2021","-","-","-","6200.66"
"NIFTY HOUSING","03 Feb 2021","-","-","-","6139.17"
"NIFTY HOUSING","02 Feb 2021","-","-","-","6113.26"
"NIFTY HOUSING","01 Feb 2021","-","-","-","5911.49"
"NIFTY HOUSING","29 Jan 2021","-","-","-","5597.97"
"NIFTY HOUSING","28 Jan 2021","-","-","-","5685.54"
"NIFTY HOUSING","27 Jan 2021","-","-","-","5687.30"
"NIFTY HOUSING","25 Jan 2021","-","-","-","5796.48"
"NIFTY HOUSING","22 Jan 2021","-","-","-","5832.87"
"NIFTY HOUSING","21 Jan 2021","-","-","-","5954.57"
"NIFTY HOUSING","20 Jan 2021","-","-","-","5982.82"
"NIFTY HOUSING","19 Jan 2021","-","-","-","5940.38"
"NIFTY HOUSING","18 Jan 2021","-","-","-","5792.71"
"NIFTY HOUSING","15 Jan 2021","-","-","-","5894.87"
"NIFTY HOUSING","14 Jan 2021","-","-","-","5982.87"
"NIFTY HOUSING","13 Jan 2021","-","-","-","5985.55"
"NIFTY HOUSING","12 Jan 2021","-","-","-","5984.07"
"NIFTY HOUSING","11 Jan 2021","-","-","-","5992.39"
"NIFTY HOUSING","08 Jan 2021","-","-","-","6010.00"
"NIFTY HOUSING","07 Jan 2021","-","-","-","5935.46"
"NIFTY HOUSING","06 Jan 2021","-","-","-","5898.29"
"NIFTY HOUSING","05 Jan 2021","-","-","-","5845.85"
"NIFTY HOUSING","04 Jan 2021","-","-","-","5821.77"
"NIFTY HOUSING","01 Jan 2021","-","-","-","5759.87"
"NIFTY HOUSING","31 Dec 2020","-","-","-","5740.38"
"NIFTY HOUSING","30 Dec 2020","-","-","-","5733.53"
"NIFTY HOUSING","29 Dec 2020","-","-","-","5670.08"
"NIFTY HOUSING","28 Dec 2020","-","-","-","5652.39"
"NIFTY HOUSING","24 Dec 2020","-","-","-","5569.09"
"NIFTY HOUSING","23 Dec 2020","-","-","-","5538.94"
"NIFTY HOUSING","22 Dec 2020","-","-","-","5478.79"
"NIFTY HOUSING","21 Dec 2020","-","-","-","5416.23"
"NIFTY HOUSING","18 Dec 2020","-","-","-","5626.28"
"NIFTY HOUSING","17 Dec 2020","-","-","-","5637.99"
"NIFTY HOUSING","16 Dec 2020","-","-","-","5617.44"
"NIFTY HOUSING","15 Dec 2020","-","-","-","5551.60"
"NIFTY HOUSING","14 Dec 2020","-","-","-","5513.97"
"NIFTY HOUSING","11 Dec 2020","-","-","-","5465.61"
"NIFTY HOUSING","10 Dec 2020","-","-","-","5437.20"
"NIFTY HOUSING","09 Dec 2020","-","-","-","5477.65"
"NIFTY HOUSING","08 Dec 2020","-","-","-","5451.13"
"NIFTY HOUSING","07 Dec 2020","-","-","-","5455.90"
"NIFTY HOUSING","04 Dec 2020","-","-","-","5437.91"
"NIFTY HOUSING","03 Dec 2020","-","-","-","5384.27"
"NIFTY HOUSING","02 Dec 2020","-","-","-","5342.02"
"NIFTY HOUSING","01 Dec 2020","-","-","-","5319.00"
"NIFTY HOUSING","27 Nov 2020","-","-","-","5264.30"
"NIFTY HOUSING","26 Nov 2020","-","-","-","5204.55"
"NIFTY HOUSING","25 Nov 2020","-","-","-","5147.00"
"NIFTY HOUSING","24 Nov 2020","-","-","-","5237.35"
"NIFTY HOUSING","23 Nov 2020","-","-","-","5187.87"
"NIFTY HOUSING","20 Nov 2020","-","-","-","5171.29"
"NIFTY HOUSING","19 Nov 2020","-","-","-","5118.05"
"NIFTY HOUSING","18 Nov 2020","-","-","-","5190.18"
"NIFTY HOUSING","17 Nov 2020","-","-","-","5126.36"
"NIFTY HOUSING","14 Nov 2020","-","-","-","5048.25"
"NIFTY HOUSING","13 Nov 2020","-","-","-","5028.79"
"NIFTY HOUSING","12 Nov 2020","-","-","-","5005.12"
"NIFTY HOUSING","11 Nov 2020","-","-","-","5011.16"
"NIFTY HOUSING","10 Nov 2020","-","-","-","4937.91"
"NIFTY HOUSING","09 Nov 2020","-","-","-","4851.98"
"NIFTY HOUSING","06 Nov 2020","-","-","-","4773.54"
"NIFTY HOUSING","05 Nov 2020","-","-","-","4755.20"
"NIFTY HOUSING","04 Nov 2020","-","-","-","4661.64"
"NIFTY HOUSING","03 Nov 2020","-","-","-","4657.72"
"NIFTY HOUSING","02 Nov 2020","-","-","-","4617.32"
