"Index Name","Date","Open","High","Low","Close"
"NIFTY OIL & GAS","31 Mar 2021","-","-","-","6147.95"
"NIFTY OIL & GAS","30 Mar 2021","-","-","-","6141.64"
"NIFTY OIL & GAS","26 Mar 2021","-","-","-","6064.39"
"NIFTY OIL & GAS","25 Mar 2021","-","-","-","6011.38"
"NIFTY OIL & GAS","24 Mar 2021","-","-","-","6164.66"
"NIFTY OIL & GAS","23 Mar 2021","-","-","-","6251.88"
"NIFTY OIL & GAS","22 Mar 2021","-","-","-","6219.06"
"NIFTY OIL & GAS","19 Mar 2021","-","-","-","6190.49"
"NIFTY OIL & GAS","18 Mar 2021","-","-","-","6087.89"
"NIFTY OIL & GAS","17 Mar 2021","-","-","-","6169.18"
"NIFTY OIL & GAS","16 Mar 2021","-","-","-","6353.44"
"NIFTY OIL & GAS","15 Mar 2021","-","-","-","6370.45"
"NIFTY OIL & GAS","12 Mar 2021","-","-","-","6416.80"
"NIFTY OIL & GAS","10 Mar 2021","-","-","-","6429.37"
"NIFTY OIL & GAS","09 Mar 2021","-","-","-","6468.19"
"NIFTY OIL & GAS","08 Mar 2021","-","-","-","6570.59"
"NIFTY OIL & GAS","05 Mar 2021","-","-","-","6481.65"
"NIFTY OIL & GAS","04 Mar 2021","-","-","-","6471.81"
"NIFTY OIL & GAS","03 Mar 2021","-","-","-","6498.01"
"NIFTY OIL & GAS","02 Mar 2021","-","-","-","6346.68"
"NIFTY OIL & GAS","01 Mar 2021","-","-","-","6279.56"
"NIFTY OIL & GAS","26 Feb 2021","-","-","-","6164.50"
"NIFTY OIL & GAS","25 Feb 2021","-","-","-","6362.59"
"NIFTY OIL & GAS","24 Feb 2021","-","-","-","6145.79"
"NIFTY OIL & GAS","23 Feb 2021","-","-","-","6089.25"
"NIFTY OIL & GAS","22 Feb 2021","-","-","-","6003.92"
"NIFTY OIL & GAS","19 Feb 2021","-","-","-","6117.90"
"NIFTY OIL & GAS","18 Feb 2021","-","-","-","6160.97"
"NIFTY OIL & GAS","17 Feb 2021","-","-","-","5977.48"
"NIFTY OIL & GAS","16 Feb 2021","-","-","-","5957.82"
"NIFTY OIL & GAS","15 Feb 2021","-","-","-","5839.38"
"NIFTY OIL & GAS","12 Feb 2021","-","-","-","5840.24"
"NIFTY OIL & GAS","11 Feb 2021","-","-","-","5910.18"
"NIFTY OIL & GAS","10 Feb 2021","-","-","-","5803.94"
"NIFTY OIL & GAS","09 Feb 2021","-","-","-","5803.37"
"NIFTY OIL & GAS","08 Feb 2021","-","-","-","5771.16"
"NIFTY OIL & GAS","05 Feb 2021","-","-","-","5665.43"
"NIFTY OIL & GAS","04 Feb 2021","-","-","-","5711.51"
"NIFTY OIL & GAS","03 Feb 2021","-","-","-","5655.47"
"NIFTY OIL & GAS","02 Feb 2021","-","-","-","5618.89"
"NIFTY OIL & GAS","01 Feb 2021","-","-","-","5498.95"
"NIFTY OIL & GAS","29 Jan 2021","-","-","-","5379.75"
"NIFTY OIL & GAS","28 Jan 2021","-","-","-","5456.46"
"NIFTY OIL & GAS","27 Jan 2021","-","-","-","5438.57"
"NIFTY OIL & GAS","25 Jan 2021","-","-","-","5539.08"
"NIFTY OIL & GAS","22 Jan 2021","-","-","-","5671.20"
"NIFTY OIL & GAS","21 Jan 2021","-","-","-","5759.90"
"NIFTY OIL & GAS","20 Jan 2021","-","-","-","5817.54"
"NIFTY OIL & GAS","19 Jan 2021","-","-","-","5778.48"
"NIFTY OIL & GAS","18 Jan 2021","-","-","-","5696.07"
"NIFTY OIL & GAS","15 Jan 2021","-","-","-","5751.34"
"NIFTY OIL & GAS","14 Jan 2021","-","-","-","5873.76"
"NIFTY OIL & GAS","13 Jan 2021","-","-","-","5801.69"
"NIFTY OIL & GAS","12 Jan 2021","-","-","-","5784.12"
"NIFTY OIL & GAS","11 Jan 2021","-","-","-","5686.98"
"NIFTY OIL & GAS","08 Jan 2021","-","-","-","5691.37"
"NIFTY OIL & GAS","07 Jan 2021","-","-","-","5611.69"
"NIFTY OIL & GAS","06 Jan 2021","-","-","-","5595.07"
"NIFTY OIL & GAS","05 Jan 2021","-","-","-","5604.06"
"NIFTY OIL & GAS","04 Jan 2021","-","-","-","5627.34"
"NIFTY OIL & GAS","01 Jan 2021","-","-","-","5542.87"
"NIFTY OIL & GAS","31 Dec 2020","-","-","-","5524.05"
"NIFTY OIL & GAS","30 Dec 2020","-","-","-","5542.50"
"NIFTY OIL & GAS","29 Dec 2020","-","-","-","5535.17"
"NIFTY OIL & GAS","28 Dec 2020","-","-","-","5538.03"
"NIFTY OIL & GAS","24 Dec 2020","-","-","-","5484.13"
"NIFTY OIL & GAS","23 Dec 2020","-","-","-","5394.47"
"NIFTY OIL & GAS","22 Dec 2020","-","-","-","5367.29"
"NIFTY OIL & GAS","21 Dec 2020","-","-","-","5301.39"
"NIFTY OIL & GAS","18 Dec 2020","-","-","-","5607.17"
"NIFTY OIL & GAS","17 Dec 2020","-","-","-","5639.36"
"NIFTY OIL & GAS","16 Dec 2020","-","-","-","5678.06"
"NIFTY OIL & GAS","15 Dec 2020","-","-","-","5652.26"
"NIFTY OIL & GAS","14 Dec 2020","-","-","-","5704.83"
"NIFTY OIL & GAS","11 Dec 2020","-","-","-","5617.22"
"NIFTY OIL & GAS","10 Dec 2020","-","-","-","5537.88"
"NIFTY OIL & GAS","09 Dec 2020","-","-","-","5576.84"
"NIFTY OIL & GAS","08 Dec 2020","-","-","-","5523.29"
"NIFTY OIL & GAS","07 Dec 2020","-","-","-","5522.51"
"NIFTY OIL & GAS","04 Dec 2020","-","-","-","5463.15"
"NIFTY OIL & GAS","03 Dec 2020","-","-","-","5463.37"
"NIFTY OIL & GAS","02 Dec 2020","-","-","-","5398.23"
"NIFTY OIL & GAS","01 Dec 2020","-","-","-","5317.40"
"NIFTY OIL & GAS","27 Nov 2020","-","-","-","5217.53"
"NIFTY OIL & GAS","26 Nov 2020","-","-","-","5194.55"
"NIFTY OIL & GAS","25 Nov 2020","-","-","-","5204.29"
"NIFTY OIL & GAS","24 Nov 2020","-","-","-","5206.42"
"NIFTY OIL & GAS","23 Nov 2020","-","-","-","5190.67"
"NIFTY OIL & GAS","20 Nov 2020","-","-","-","5072.94"
"NIFTY OIL & GAS","19 Nov 2020","-","-","-","5092.66"
"NIFTY OIL & GAS","18 Nov 2020","-","-","-","5123.79"
"NIFTY OIL & GAS","17 Nov 2020","-","-","-","5101.72"
"NIFTY OIL & GAS","14 Nov 2020","-","-","-","5117.64"
"NIFTY OIL & GAS","13 Nov 2020","-","-","-","5057.14"
"NIFTY OIL & GAS","12 Nov 2020","-","-","-","5029.78"
"NIFTY OIL & GAS","11 Nov 2020","-","-","-","5040.54"
"NIFTY OIL & GAS","10 Nov 2020","-","-","-","5035.72"
"NIFTY OIL & GAS","09 Nov 2020","-","-","-","4947.95"
"NIFTY OIL & GAS","06 Nov 2020","-","-","-","4882.95"
"NIFTY OIL & GAS","05 Nov 2020","-","-","-","4820.05"
